,link,title,specification,rating_review,price,test_offer,off_percentage
100,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-8-gb-1-tb-ssd-windows-11-home-15s-fq5331tu-thin-light-laptop/p/itme6ec779524458?pid=COMGZ49S7BZQJ8AY&lid=LSTCOMGZ49S7BZQJ8AYKODYUF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_183&otracker=search&otracker1=search&fm=Search&iid=8126bee5-8300-4039-9619-68b2859aa756.COMGZ49S7BZQJ8AY.SEARCH&ppt=sp&ppn=sp&ssid=l7vg3eapbk0000001728058157704&qH=312f91285e048e09,HP Intel Core i5 12th Gen 1235U - (8 GB/1 TB SSD/Windows 11 Home) 15s-fq5331TU Thin and Light Laptop,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite warranty,4.522 Ratings & 0 Reviews,"₹54,990₹68,22319% off",Save extra with combo offers,19% off
101,https://www.flipkart.com/hp-chromebook-intel-celeron-dual-core-n4120-4-gb-64-gb-emmc-storage-chrome-os-14a-ca0506tu-laptop/p/itmb2e03ff1f9366?pid=COMGBHKFAYHEMVAT&lid=LSTCOMGBHKFAYHEMVATTMWBVX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_184&otracker=search&otracker1=search&fm=Search&iid=8126bee5-8300-4039-9619-68b2859aa756.COMGBHKFAYHEMVAT.SEARCH&ppt=sp&ppn=sp&ssid=l7vg3eapbk0000001728058157704&qH=312f91285e048e09,HP Chromebook Intel Celeron Dual Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Chromeb...,Intel Celeron Dual Core Processor4 GB LPDDR4 RAM64 bit Chrome Operating System35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty,"3.91,451 Ratings & 119 Reviews","₹17,990₹32,29544% off",Top Discount of the Sale,44% off
102,https://www.flipkart.com/colorful-p15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-23-he55d16512a-w-ind-gaming-laptop/p/itmc8b8c723f21e7?pid=COMGZKFB9RUX32NA&lid=LSTCOMGZKFB9RUX32NAXFBCNN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_185&otracker=search&otracker1=search&fm=Search&iid=8126bee5-8300-4039-9619-68b2859aa756.COMGZKFB9RUX32NA.SEARCH&ppt=sp&ppn=sp&ssid=l7vg3eapbk0000001728058157704&qH=312f91285e048e09,Colorful P15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,Intel Core i5 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,4.180 Ratings & 16 Reviews,"₹57,990₹99,99942% off",Top Discount of the Sale,42% off
103,https://www.flipkart.com/msi-modern-15-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-b12mo-817in-thin-light-laptop/p/itm1aee9c27760fb?pid=COMGYSFGUYUYTNBM&lid=LSTCOMGYSFGUYUYTNBMM6CDKM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_186&otracker=search&otracker1=search&fm=Search&iid=8126bee5-8300-4039-9619-68b2859aa756.COMGYSFGUYUYTNBM.SEARCH&ppt=sp&ppn=sp&ssid=l7vg3eapbk0000001728058157704&qH=312f91285e048e09,MSI Modern 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-817IN ...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,"4.31,209 Ratings & 133 Reviews","₹38,990₹57,99032% off",Top Discount of the Sale,32% off
104,https://www.flipkart.com/acer-one-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-ao-14-z-8-415-thin-light-laptop/p/itm34f24cbac6f26?pid=COMGPF5CQ7VDWDT4&lid=LSTCOMGPF5CQ7VDWDT4PET780&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_3&otracker=search&otracker1=search&iid=6c4eeaba-4e99-4351-9aaf-ba6f4a8b5030.COMGPF5CQ7VDWDT4.SEARCH&ssid=ufarnn4yrk0000001728058141729&qH=312f91285e048e09,Acer One Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) AO 14 Z 8-415 Thin and Ligh...,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Warranty,"4.29,943 Ratings & 755 Reviews","₹23,490₹43,99946% off",Top Discount of the Sale,46% off
105,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm726ac134d0530?pid=COMHFYZ3GZVH37GY&lid=LSTCOMHFYZ3GZVH37GYBMASJU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&iid=en_YYvEaBd8vEWnev-I4fx-fZP0E1_eQaXIqtNS4XFkoSqILC1qZFZrg5yIA_JJbzX2uDbpYIfqP35mlLpjMzhkROI7uWi7bi3WLqk6JF-UYDE%3D&ssid=ufarnn4yrk0000001728058141729&qH=312f91285e048e09,Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,Intel Core i5 Processor (12th Gen)8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1Yr Warranty and 1 Yr Accidental Damage Protection,4.1545 Ratings & 19 Reviews,"₹46,190₹66,09030% off",Top Discount of the Sale,30% off
106,https://www.flipkart.com/acer-swift-go-14-touchscreen-ai-pc-intel-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-sfg14-73t-70n9-thin-light-laptop/p/itm881d7d0ac05df?pid=COMGZH2UFKEB5PP4&lid=LSTCOMGZH2UFKEB5PP4ZOS4QG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_187&otracker=search&otracker1=search&fm=Search&iid=8126bee5-8300-4039-9619-68b2859aa756.COMGZH2UFKEB5PP4.SEARCH&ppt=sp&ppn=sp&ssid=l7vg3eapbk0000001728058157704&qH=312f91285e048e09,Acer Swift Go 14 TouchScreen AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) SFG14-73...,Intel Core Ultra 7 Processor16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Carry-in Warranty,4.422 Ratings & 1 Reviews,"₹84,990₹1,01,99916% off",Top Discount of the Sale,16% off
107,https://www.flipkart.com/lenovo-thinkpad-e14-amd-ryzen-5-hexa-core-7530u-16-gb-512-gb-ssd-windows-11-home-tp-gen-thin-light-laptop/p/itm2fd15091cea4c?pid=COMGQRD7JGPZMFMD&lid=LSTCOMGQRD7JGPZMFMDRGKMJN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_188&otracker=search&otracker1=search&fm=Search&iid=8126bee5-8300-4039-9619-68b2859aa756.COMGQRD7JGPZMFMD.SEARCH&ppt=sp&ppn=sp&ssid=l7vg3eapbk0000001728058157704&qH=312f91285e048e09,Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin...,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,476 Ratings & 8 Reviews,"₹47,989₹85,00043% off",Save extra with combo offers,43% off
108,https://www.flipkart.com/asus-vivobook-16x-creator-intel-core-i7-12th-gen-12700h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-k3605zc-rp628ws-gaming-laptop/p/itm3cd907e022163?pid=COMH3J9Y3YDSZGMM&lid=LSTCOMH3J9Y3YDSZGMMSVSPKC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_189&otracker=search&otracker1=search&fm=Search&iid=8126bee5-8300-4039-9619-68b2859aa756.COMH3J9Y3YDSZGMM.SEARCH&ppt=sp&ppn=sp&ssid=l7vg3eapbk0000001728058157704&qH=312f91285e048e09,"ASUS Vivobook 16X for Creator, Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/4 GB ...",Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,3.511 Ratings & 0 Reviews,"₹69,990₹1,00,99030% off",Top Discount of the Sale,30% off
109,https://www.flipkart.com/asus-vivobook-s-15-oled-intel-evo-h-series-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-k5504va-lk542ws-thin-light-laptop/p/itm9bb268d9b1aab?pid=COMGRZKBD2WU6BYC&lid=LSTCOMGRZKBD2WU6BYCBJKI7U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_190&otracker=search&otracker1=search&fm=Search&iid=8126bee5-8300-4039-9619-68b2859aa756.COMGRZKBD2WU6BYC.SEARCH&ppt=sp&ppn=sp&ssid=l7vg3eapbk0000001728058157704&qH=312f91285e048e09,ASUS Vivobook S 15 OLED Intel EVO H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 1...,Intel Core i5 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.4119 Ratings & 15 Reviews,"₹70,990₹1,05,99033% off",Lowest price in the year,33% off
110,https://www.flipkart.com/hp-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-15s-eq2182au-thin-light-laptop/p/itm2f070129053ed?pid=COMGFRHGDB9G3Z9C&lid=LSTCOMGFRHGDB9G3Z9CBGKRA6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_8_192&otracker=search&otracker1=search&fm=Search&iid=8126bee5-8300-4039-9619-68b2859aa756.COMGFRHGDB9G3Z9C.SEARCH&ppt=sp&ppn=sp&ssid=l7vg3eapbk0000001728058157704&qH=312f91285e048e09,HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Lapto...,"AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2021 Home & Student, HP Documentation, HP BIOS recovery, HP Smart1 Year Onsite Warranty","4.32,773 Ratings & 217 Reviews","₹39,990₹59,10932% off",Save extra with combo offers,32% off
111,https://www.flipkart.com/dell-inspiron-15-backlit-keyboard-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-3530-thin-light-laptop/p/itm28513a00c1a3a?pid=COMGTQXEPE3ZKHN8&lid=LSTCOMGTQXEPE3ZKHN8ZFL4DL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_193&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMGTQXEPE3ZKHN8.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home...",Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service,4.1260 Ratings & 9 Reviews,"₹65,990₹92,86328% off",Save extra with combo offers,28% off
112,https://www.flipkart.com/acer-aspire-lite-backlit-keyboard-intel-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm8d613af854843?pid=COMH2TPS6EYHZMHF&lid=LSTCOMH2TPS6EYHZMHFVCSFDY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_194&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMH2TPS6EYHZMHF.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,"Acer Aspire Lite with Backlit Keyboard, Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Ho...",Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,4.812 Ratings & 0 Reviews,"₹49,990₹79,99037% off",Save extra with combo offers,37% off
113,https://www.flipkart.com/msi-modern-15-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-b12mo-612in-thin-light-laptop/p/itm60c14709fdf3b?pid=COMGYSFGT7MCYFJX&lid=LSTCOMGYSFGT7MCYFJXIDLSMH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_195&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMGYSFGT7MCYFJX.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,MSI Modern 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-612IN ...,Intel Core i3 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3975 Ratings & 103 Reviews,"₹31,990₹48,99034% off",Top Discount of the Sale,34% off
114,https://www.flipkart.com/hp-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fy5006tu-thin-light-laptop/p/itm518009fc70403?pid=COMGTJG9KRXAYFMV&lid=LSTCOMGTJG9KRXAYFMVXRIN2K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_196&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMGTJG9KRXAYFMV.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,HP Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5006TU Thin and Light Laptop,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.1391 Ratings & 17 Reviews,"₹35,490₹49,69128% off",Save extra with combo offers,28% off
115,https://www.flipkart.com/apple-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly23hn-a/p/itm36fcfeeb2e684?pid=COMGFB2GQPT52CK3&lid=LSTCOMGFB2GQPT52CK3KFHYZZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_197&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMGFB2GQPT52CK3.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,Apple MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY23HN/A,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty","4.710,407 Ratings & 627 Reviews","₹96,990₹1,19,90019% off",Top Discount of the Sale,19% off
116,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-14iau7-thin-light-laptop/p/itm6f32e928cf1c7?pid=COMHFYZ3GXFZKYNN&lid=LSTCOMHFYZ3GXFZKYNNGHX9ZY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_198&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMHFYZ3GXFZKYNN.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Lig...,Intel Core i3 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1Yr Warranty and 1 Yr Accidental Damage Protection,4.378 Ratings & 4 Reviews,"₹36,990₹57,79035% off",Top Discount of the Sale,35% off
117,https://www.flipkart.com/msi-modern-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-b12mo-613in-thin-light-laptop/p/itm3771e0f0f78de?pid=COMGYSFGG56EDB6H&lid=LSTCOMGYSFGG56EDB6HGPMU7V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_199&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMGYSFGG56EDB6H.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,MSI Modern 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-613IN T...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3975 Ratings & 103 Reviews,"₹28,990₹45,99036% off",Top Discount of the Sale,36% off
118,https://www.flipkart.com/dell-inspiron-15-backlit-keyboard-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itme0c372afb1812?pid=COMGUN78P6XGZRTU&lid=LSTCOMGUN78P6XGZRTUD2K2NW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_200&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMGUN78P6XGZRTU.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,"DELL Inspiron 15 with Backlit Keyboard, Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Hom...",Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Hardware Service,4.157 Ratings & 8 Reviews,"₹36,990₹51,53528% off",Save extra with combo offers,28% off
119,https://www.flipkart.com/acer-predator-neo-intel-core-i7-13th-gen-13700hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-phn16-71-78r1-gaming-laptop/p/itm4b88b4f52aeb6?pid=COMGZS9GHNQCJC26&lid=LSTCOMGZS9GHNQCJC26SU45LT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_201&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMGZS9GHNQCJC26.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year International Travelers Warranty (ITW),4.5153 Ratings & 12 Reviews,"₹1,19,990₹1,59,99925% off",Save extra with combo offers,25% off
120,https://www.flipkart.com/msi-sword-16-hx-intel-core-i7-13th-gen-13700hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-144-hz-b13vfkg-653in-gaming-laptop/p/itm012717b994fc5?pid=COMH2Z7QKYQTCUZF&lid=LSTCOMH2Z7QKYQTCUZFMSBIMI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_202&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMH2Z7QKYQTCUZF.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,MSI Sword 16 HX Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display2 Year Onsite Warranty,511 Ratings & 2 Reviews,"₹99,999₹1,28,99022% off",Top Discount of the Sale,22% off
121,https://www.flipkart.com/acer-aspire-3-backlit-amd-ryzen-7-octa-core-7730u-16-gb-1-tb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itm2885fc401935e?pid=COMH397X5HZZ7GFT&lid=LSTCOMH397X5HZZ7GFTGSNYFH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_204&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMH397X5HZZ7GFT.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) A325-42 Thin and ...,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,428 Ratings & 3 Reviews,"₹41,990₹79,99047% off",Top Discount of the Sale,47% off
122,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&iid=6c4eeaba-4e99-4351-9aaf-ba6f4a8b5030.COMGXNZGJV3MEMWM.SEARCH&ssid=ufarnn4yrk0000001728058141729&qH=312f91285e048e09,HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,"4.23,379 Ratings & 180 Reviews","₹49,999₹62,52620% off",Save extra with combo offers,20% off
123,https://www.flipkart.com/lenovo-loq-intel-core-i5-12th-gen-12450hx-12-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15iax9d1-gaming-laptop/p/itm4a19730d181b4?pid=COMHY9Z86BTST9AG&lid=LSTCOMHY9Z86BTST9AGRWZEC9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_205&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMHY9Z86BTST9AG.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,Lenovo LOQ Intel Core i5 12th Gen 12450HX - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (12th Gen)12 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home & Student 20211Yr Warranty and 1 Yr Accidental Damage Protection,4.3132 Ratings & 9 Reviews,"₹59,190₹82,69028% off",Top Discount of the Sale,28% off
124,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-15iah8-thin-light-laptop/p/itm858fd1c034dac?pid=COMH44PGGQEJWKVN&lid=LSTCOMH44PGGQEJWKVNEHM4E2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_206&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMH44PGGQEJWKVN.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 15IAH8 Thin an...,Intel Core i5 Processor (12th Gen)8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,4.522 Ratings & 0 Reviews,"₹47,690₹68,79030% off",Top Discount of the Sale,30% off
125,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-fa566nfr-hn260w-laptop/p/itm2a919c4c5047a?pid=COMHFT2NBDET7GJX&lid=LSTCOMHFT2NBDET7GJXKL60AC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_207&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMHFT2NBDET7GJX.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,AMD Ryzen 7 Octa Core Processor8 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,4.1177 Ratings & 11 Reviews,"₹51,990₹70,99026% off",Top Discount of the Sale,26% off
126,https://www.flipkart.com/lenovo-ideapad-flex-5-amd-ryzen-hexa-core-7530u-16-gb-512-gb-ssd-windows-11-home-14abr8-2-1-laptop/p/itm53fa0d9c1fdd7?pid=COMGRU9Z2UHKHSWQ&lid=LSTCOMGRU9Z2UHKHSWQZU2FSG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_208&otracker=search&otracker1=search&fm=Search&iid=42bb7f52-4e48-42ba-a21a-5f5014df4eb7.COMGRU9Z2UHKHSWQ.SEARCH&ppt=sp&ppn=sp&ssid=pfzeeas6680000001728058160239&qH=312f91285e048e09,Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 2 in 1 L...,AMD Ryzen 5 Hexa Core Processor16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen DisplayMicrosoft Office Home & Student 20211Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.271 Ratings & 7 Reviews,"₹60,690₹93,19034% off",Save extra with combo offers,34% off
